category,description_cost,description_id,heatgenerated,instability,description_details,armordamagemodifier,criticaldamagemodifier,description_name,description_purchasable,description_rarity,description_uiname,heatgeneratedmodifier,hideifonlyvariant,isdamagemodifier,type,aibattlevalue,aoecapable,aoedamage,aoeheatdamage,aoerange,additionalimpactvfx,additionalimpactvfxscalex,additionalimpactvfxscaley,additionalimpactvfxscalez,colorchangerule,colorspeedchange,colorstable,damagepershot,fireterrainchance,heatdamagepershot,statuseffects,apcriticalchancemultiplier,apdamage,accuracymodifier,criticalchancemultiplier,damagemultiplier,flatjammingchance,refiremodifier,chassistagsaccuracymodifiers_unit_vtol,evasivepipsignored,amsdamage,shotswhenfired,aoeinstability,clearminefieldradius,firedurationwithoutforest,fireonsuccesshit,fireterraincellradius,fireterrainstrength,missilehealth,minefield_aoedamage,minefield_aoeheat,minefield_aoeinstability,minefield_aoerange,minefield_chance,minefield_count,minefield_damage,minefield_firedurationwithoutforest,minefield_fireonsuccesshit,minefield_fireterraincellradius,minefield_fireterrainchance,minefield_fireterrainstrength,minefield_heat,minefield_installcellrange,minefield_sfx,minefield_vfxmindistance,minefield_vfxprefab,minefield_statuseffects,directfiremodifier,amshitchance,canbeexhaustedat,maxmissradius,minmissradius,tempdesignmaskcellradius,tempdesignmaskonimpact,tempdesignmaskonimpactturns,longrange,maxrange,middlerange,projectilespeedmultiplier,shortrange,minrange,weaponeffectid,alwaysindirectvisuals,chassistagsaccuracymodifiers_unit_powerarmor,hitgenerator,canthitunaffecedbypathing,clusteringmodifier,distantvariance,streak,spreadrange,minefield_canthitunaffecedbypathing,unguided,hasshells,maxshellsdistance,minshellsdistance,projectilespershot,unseparateddamagemult,indirectfirecapable,shellsradius,aparmorshardsmod,apmaxarmorthickness,damagevariance,projectilescale_x,projectilescale_y,projectilescale_z,isdamagevariation,isstabilityvariation,distantvariancereversed,ammocategoryid,ammunitiontypeid
"""TBOLT5""",0,"""Ammunition_TBOLT5_HE""",0,,"""High Explosive warhead with AOE and minefield clearance, but low direct damage""",1,1,"""Thunderbolt 5 Ammo""",false,0,"""High Explosive""",1,,1,"""Normal""",,true,15,,30,"""WFX_ExplosiveSmokeS""",2,2,2,"""t0""",5,"[{""C"":""#A16BC6"",""I"":5}]",,,,[],,,-2,,0.4,,,,,,,8,8,,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""TBOLT5""",0,"""Ammunition_TBOLT5_Kinetic""",0,2,"""These missiles use an unusually large rocket motor with an extended burn time to accelerate a heavy kinetic energy penetrator to great speed. The downside is that it takes time for the projectile to reach peak velocity.""",1.5,1,"""Kinetic Thunderbolt 5 Ammo""",false,0,"""Kinetic""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#52A545"",""I"":5}]",,,,,0.125,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,150,240,120,2,90,60,,,,,,,0.3,,,,false,,,,,,false,,0.25,25,5,,,,,,true,,
"""TBOLT5""",0,"""Ammunition_TBOLT5_Thermo""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""Thunderbolt 5 Ammo""",false,0,"""Thermo""",1,,1,"""Normal""",90,true,5,10,30,"""WFX_ExplosiveSmokeL""",2,2,2,"""t0""",5,"[{""C"":""#DE6437"",""I"":5}]",,0.15,5,"[{""Description"":{""Details"":""This unit is coated with burning chemicals. Heatsink efficiency reduced by 5."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_Thermobolt"",""Name"":""Thermobaric Explosion""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""5"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.97"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,-2,,0.2,,,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Taser""",0,"""Ammunition_Taser""",0,,"""Large bore belted ammunition for 'Mech-mounted machine guns.""",1,1,"""Taser Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Thumper""",0,"""Ammunition_Thumper""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Thumper Ammo""",false,0,"""HE""",1,true,1,"""Normal""",,true,75,,45,"""WFX_ExplosiveSmokeS""",2,2,2,,,,,,,,,,,,0.2,,,-50,,,,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Thumper""",0,"""Ammunition_Thumper_Fascam""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Thumper Ammo""",false,0,"""FASCAM""",1,,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,0,2,30,0.5,20,4,0,true,,0.01,0,0,8,"""enum:AudioEventList_explosion.explosion_propane_tank""",30,"""vfxNstPrtl_vehicleCrushed_A""",[],,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Thumper""",0,"""Ammunition_Thumper_Inferno""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Thumper Ammo""",false,0,"""Inferno""",1,,1,"""Normal""",,true,25,25,45,"""WFX_BELarger""",1,1,1,"""t0""",,"[{""C"":""#DC143C"",""I"":5}]",,0.75,25,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,0.2,,,,,,,12,,4,true,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Thumper""",0,"""Ammunition_Thumper_Nuke""",0,,"""Half kiloton nuclear device""",1,1,"""Davy Crocket""",false,0,"""Nuke""",1,,1,"""Normal""",,true,800,400,240,"""WFX_Nuke""",10,10,10,,,,1000,1,,,,,,,,,,,,,,400,60,2,true,30,15,,,,,,,,,,,,,,,,,,,,,,1,10,10,40,"""DesignMaskFallout""",5,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Thumper""",0,"""Ammunition_Thumper_Shaped""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Thumper Ammo""",false,0,"""SC""",1,,1,"""Normal""",,,,,,"""WFX_ExplosiveSmokeS""",1,1,1,,,,,,,,,,-1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ThunderboltOS""",0,"""Ammunition_ThunderboltOS""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""LRM Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""UAC10""",0,"""Ammunition_UAC10""",0,,"""Large caliber rounds capable of dealing heavy damage, and designed to be used in an AC/10.""",1,1,"""Ultra AC/10 Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""UAC10""",0,"""Ammunition_UAC10_CL""",0,,"""Large caliber rounds capable of dealing heavy damage, and designed to be used in an AC/10.""",1,1,"""Ultra AC/10 Ammo""",false,0,"""CL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#FAED39"",""I"":5}]",,,,,,,,,0.85,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""UAC2""",0,"""Ammunition_UAC2""",0,,"""Small caliber ammunition designed for long range fire in an AC/2.""",1,1,"""Ultra AC/2 Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""UAC2""",0,"""Ammunition_UAC2_CL""",0,,"""Small caliber ammunition designed for long range fire in an AC/2.""",1,1,"""Ultra AC/2 Ammo""",false,0,"""CL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#FAED39"",""I"":5}]",,,,,,,,,0.85,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""UAC20""",0,"""Ammunition_UAC20""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Ultra AC/20 Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""UAC20""",0,"""Ammunition_UAC20_CL""",0,,"""Massive rounds, designed for devastating impact, to be used in an AC/20.""",1,1,"""Ultra AC/20 Ammo""",false,0,"""CL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#FAED39"",""I"":5}]",,,,,,,,,0.85,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""UAC5""",0,"""Ammunition_UAC5""",0,,"""Moderate caliber rounds, suitable for long range fire in an AC/5.""",1,1,"""Ultra AC/5 Ammo""",false,0,"""STD""",1,true,1,"""Normal""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""UAC5""",0,"""Ammunition_UAC5_CL""",0,,"""Moderate caliber rounds, suitable for long range fire in an AC/5.""",1,1,"""Ultra AC/5 Ammo""",false,0,"""CL""",1,,1,"""Normal""",,,,,,,,,,"""t0""",5,"[{""C"":""#FAED39"",""I"":5}]",,,,,,,,,0.85,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""iATM""",0,"""Ammunition_iATM""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""iATM Ammo""",false,0,"""STD""",1,,1,"""Normal""",,,,,,,,,,"""None""",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""iATM""",0,"""Ammunition_iATM_EMP""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""iATM Ammo""",false,0,"""EMP""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",5,"[{""C"":""#5558A6"",""I"":5}]",-2,-0.015,,"[{""Description"":{""Details"":""The mech's systems have been scrambled."",""Icon"":""uixSvgIcon_shipUpgrade_power2"",""Id"":""HAYWIRE-Effect"",""Name"":""HAYWIRED""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""1.0"",""operation"":""Float_Add"",""statName"":""AccuracyModifier"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""The Mech's Movement is reduced."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""HAYWIRE-Effect1"",""Name"":""Walk Impaired""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""0.9"",""operation"":""Float_Multiply"",""statName"":""WalkSpeed"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""The Mech's Movement is reduced."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""HAYWIRE-Effect2"",""Name"":""Move Impaired""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""0.9"",""operation"":""Float_Multiply"",""statName"":""RunSpeed"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""The mech's systems have been scrambled."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""HAYWIRE-Effect3"",""Name"":""Cooling Impaired""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""1.1"",""operation"":""Float_Multiply"",""statName"":""HeatGenerated"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""Weapon"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""SingleTarget"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null}]",,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""iATM""",0,"""Ammunition_iATM_ER""",0,-1,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""Extreme Range iATM Ammo""",false,0,"""ER""",1,,1,"""Normal""",70,,,,,,,,,"""t0""",5,"[{""C"":""#63A655"",""I"":5}]",-4,-0.01,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,360,420,240,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""iATM""",0,"""Ammunition_iATM_HE""",0,1,"""Short range missiles, capable of dealing heavy damage at close range via shaped charge warheads.""",1,1,"""HE iATM Ammo""",false,0,"""HE""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",5,"[{""C"":""#585169"",""I"":5}]",4,0.01,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,-180,-180,-120,,-60,-120,"""WeaponEffect-Weapon_SRM6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""iATM""",0,"""Ammunition_iATM_Incendiary""",0,,"""Short range missiles, inferno.""",1,1,"""Inferno iATM Ammo""",false,0,"""Inferno""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",5,"[{""C"":""#A22E2E"",""I"":5}]",-4,0.095,2,"[{""Description"":{""Details"":""This unit is coated with burning chemicals."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_InfernoATMHeat"",""Name"":""INFERNO""},""durationData"":{""clearedWhenAttacked"":false,""duration"":1,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""2"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.98"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,0,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""iATMEMPFusillade""",0,"""Ammunition_fusillade_iATM_EMP""",0,,"""Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.""",1,1,"""iATM Ammo""",false,0,"""EMP""",1,,1,"""Normal""",90,,,,,,,,,"""t0""",5,"[{""C"":""#5558A6"",""I"":5}]",-2,-0.015,,"[{""Description"":{""Details"":""The mech's systems have been scrambled."",""Icon"":""uixSvgIcon_shipUpgrade_power2"",""Id"":""HAYWIRE-Effect"",""Name"":""HAYWIRED""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""1.0"",""operation"":""Float_Add"",""statName"":""AccuracyModifier"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""The Mech's Movement is reduced."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""HAYWIRE-Effect1"",""Name"":""Walk Impaired""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""0.9"",""operation"":""Float_Multiply"",""statName"":""WalkSpeed"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""The Mech's Movement is reduced."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""HAYWIRE-Effect2"",""Name"":""Move Impaired""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""0.9"",""operation"":""Float_Multiply"",""statName"":""RunSpeed"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""NotSet"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null},{""Description"":{""Details"":""The mech's systems have been scrambled."",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""HAYWIRE-Effect3"",""Name"":""Cooling Impaired""},""actorBurningData"":null,""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":6,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""floatieData"":null,""instantModData"":null,""nature"":""Debuff"",""poorlyMaintainedEffectData"":null,""statisticData"":{""additionalRules"":""NotSet"",""appliesEachTick"":false,""effectsPersistAfterDestruction"":false,""modType"":""System.Single"",""modValue"":""1.1"",""operation"":""Float_Multiply"",""statName"":""HeatGenerated"",""targetAmmoCategory"":""NotSet"",""targetCollection"":""Weapon"",""targetWeaponCategory"":""NotSet"",""targetWeaponSubType"":""NotSet"",""targetWeaponType"":""NotSet""},""tagData"":null,""targetingData"":{""effectTargetType"":""SingleTarget"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":null}]",,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Streak""",,,,,,,,,,,,,,,,,,,,,,,,,
